asset_id,department,section_from,section_to,km_start,km_end,line,rail_type,rail_age_years,cumulative_gmt,tgi_unevenness,tgi_twist,tgi_gauge,tgi_alignment,tgi_composite,tgi_category,usfd_status,usfd_defect_count,rail_temperature_c,ambient_temperature_c,destressing_temp_c,thermal_buckling_risk,maintenance_permitted_temp,rainfall_mm_7day,ballast_condition,max_speed_kmph,route_class,machine_required,days_since_last_maintenance,speed_restriction_active,tsr_speed_kmph,ground_truth_failure,ground_truth_rul_days
TRK-0383,ENGINEERING_TRACK,FZD,ETW,244.99,246.58,UP,60kg 90UTS,17,534.5,62.8,30.8,67.5,59.1,57.85,AVERAGE,CLEAR,0,44.1,27.7,40.0,SAFE_RANGE,True,80.2,FOULED,160,A,TAMPING,27,False,0,0,227
TRK-0384,ENGINEERING_TRACK,ALJN,TDL,200.17,200.96,UP,52kg 72UTS,4,73.4,85.6,100.0,87.7,71.7,78.91,AVERAGE,CLEAR,0,57.2,42.9,40.0,MODERATE_HEAT_EXPANSION,True,1.3,GOOD,160,A,NONE,38,False,0,0,358
TRK-0385,ENGINEERING_TRACK,KRJ,ALJN,114.51,116.17,DN,60kg 90UTS,4,76.4,84.2,75.1,81.8,67.8,73.21,AVERAGE,OBS,1,56.5,39.5,40.0,MODERATE_HEAT_EXPANSION,True,133.4,FOULED,130,A,TAMPING,227,False,0,0,272
TRK-0386,ENGINEERING_TRACK,GZB,DER,33.22,33.95,DN,60kg 90UTS,23,497.6,51.4,48.8,77.2,60.8,59.35999999999999,AVERAGE,OBS,1,31.3,19.9,40.0,SAFE_RANGE,True,45.3,GOOD,130,A,TAMPING,41,False,0,0,242
TRK-0387,ENGINEERING_TRACK,KRJ,ALJN,125.82,126.93,DN,60kg 90UTS,21,484.9,65.1,58.6,64.6,55.4,58.58,AVERAGE,OBS,3,33.8,18.4,40.0,SAFE_RANGE,True,96.3,GOOD,130,A,MANUAL,333,False,0,0,191
TRK-0388,ENGINEERING_TRACK,GZB,DER,33.32,34.7,UP,60kg 90UTS,12,402.7,61.5,59.5,65.8,68.0,65.63,AVERAGE,CLEAR,0,37.1,20.8,40.0,SAFE_RANGE,True,54.2,GOOD,130,A,MANUAL,49,False,0,0,356
TRK-0389,ENGINEERING_TRACK,ALJN,TDL,189.93,191.09,DN,52kg 72UTS,22,343.6,59.3,75.6,73.9,62.4,64.25,AVERAGE,CLEAR,0,33.9,22.1,40.0,SAFE_RANGE,True,134.4,SATURATED,160,A,TAMPING,284,True,60,0,199
TRK-0390,ENGINEERING_TRACK,DER,KRJ,50.41,52.24,DN,60kg 90UTS,1,26.1,80.3,99.8,79.9,77.3,80.41,GOOD,CLEAR,0,43.4,32.4,40.0,SAFE_RANGE,True,0.9,GOOD,130,A,NONE,310,False,0,0,310
TRK-0391,ENGINEERING_TRACK,FZD,ETW,265.75,267.67,DN,60kg 90UTS,7,209.8,69.1,68.5,91.9,68.5,70.96000000000001,AVERAGE,CLEAR,0,54.3,41.5,40.0,SAFE_RANGE,True,74.3,GOOD,160,A,MANUAL,335,False,0,0,306
TRK-0392,ENGINEERING_TRACK,PHD,CNB,368.68,369.46,DN,60kg 90UTS,7,121.0,83.4,69.0,81.3,77.5,78.21000000000001,AVERAGE,CLEAR,0,49.9,35.4,40.0,SAFE_RANGE,True,9.8,GOOD,130,A,NONE,286,False,0,0,314
TRK-0393,ENGINEERING_TRACK,ETW,PHD,336.46,337.07,UP,60kg 90UTS,9,152.7,67.5,79.1,84.8,89.9,83.83000000000001,GOOD,CLEAR,0,50.8,36.9,40.0,SAFE_RANGE,True,59.6,GOOD,160,A,NONE,70,False,0,0,352
TRK-0394,ENGINEERING_TRACK,KRJ,ALJN,87.7,89.13,UP,60kg 90UTS,11,271.9,67.7,84.9,77.4,58.4,64.81,AVERAGE,CLEAR,0,41.8,26.5,40.0,SAFE_RANGE,True,124.8,SATURATED,130,A,TAMPING,83,True,60,0,234
TRK-0395,ENGINEERING_TRACK,TDL,FZD,224.34,225.09,DN,60kg 90UTS,8,245.7,71.6,77.1,77.2,71.9,72.89000000000001,AVERAGE,CLEAR,0,51.6,36.5,40.0,SAFE_RANGE,True,49.8,GOOD,160,A,TAMPING,189,False,0,0,331
TRK-0396,ENGINEERING_TRACK,DER,KRJ,67.58,68.58,DN,52kg 72UTS,15,358.6,79.7,76.4,68.3,48.7,59.63000000000001,AVERAGE,CLEAR,0,52.0,38.1,40.0,SAFE_RANGE,True,19.6,GOOD,130,A,TAMPING,335,False,0,0,243
TRK-0397,ENGINEERING_TRACK,GZB,DER,34.26,36.05,UP,60kg 90UTS,18,340.7,51.4,58.6,67.2,48.1,51.720000000000006,AVERAGE,OBS,1,52.1,37.1,40.0,SAFE_RANGE,True,130.9,SATURATED,130,A,CSM,14,True,30,0,194
TRK-0398,ENGINEERING_TRACK,FZD,ETW,282.92,283.74,UP,60kg 90UTS,18,363.8,51.7,80.2,72.9,70.8,68.13,AVERAGE,CLEAR,0,55.5,41.2,40.0,MODERATE_HEAT_EXPANSION,True,117.7,FOULED,160,A,TAMPING,81,False,0,0,350
TRK-0399,ENGINEERING_TRACK,TDL,FZD,215.28,217.12,DN,60kg 90UTS,5,121.5,78.6,85.8,73.5,68.5,72.75,AVERAGE,CLEAR,0,44.5,31.3,40.0,SAFE_RANGE,True,90.4,GOOD,160,A,TAMPING,344,False,0,0,304
TRK-0400,ENGINEERING_TRACK,KRJ,ALJN,122.86,124.57,UP,60kg 90UTS,25,632.1,29.7,56.2,63.4,49.4,47.54,POOR,IMR,4,36.6,22.1,40.0,SAFE_RANGE,True,101.8,SATURATED,130,A,CSM,79,True,75,1,1
TRK-0401,ENGINEERING_TRACK,TDL,FZD,209.65,211.29,UP,60kg 90UTS,3,60.9,71.4,98.5,82.8,81.1,81.07000000000001,GOOD,CLEAR,0,39.4,24.1,40.0,SAFE_RANGE,True,93.2,GOOD,160,A,NONE,189,False,0,0,331
TRK-0402,ENGINEERING_TRACK,FZD,ETW,260.76,261.94,UP,60kg 90UTS,2,69.2,77.1,88.5,81.7,81.8,81.52,GOOD,CLEAR,0,42.0,26.4,40.0,SAFE_RANGE,True,93.8,GOOD,160,A,NONE,145,False,0,0,339
TRK-0403,ENGINEERING_TRACK,ALJN,TDL,175.55,176.91,DN,60kg 90UTS,21,474.0,60.1,55.1,58.6,59.3,58.96999999999999,AVERAGE,OBS,5,51.7,35.0,40.0,SAFE_RANGE,True,93.0,GOOD,160,A,TAMPING,197,False,0,0,215
TRK-0404,ENGINEERING_TRACK,KRJ,ALJN,107.27,108.3,DN,52kg 72UTS,16,493.7,63.7,48.6,64.1,54.6,56.77,AVERAGE,IMR,5,35.3,18.2,40.0,SAFE_RANGE,True,79.2,GOOD,130,A,CSM,122,True,30,1,20
TRK-0405,ENGINEERING_TRACK,PHD,CNB,409.77,410.59,UP,60kg 90UTS,6,133.5,88.2,73.6,67.7,83.1,81.63,GOOD,CLEAR,0,47.5,36.6,40.0,SAFE_RANGE,True,41.5,GOOD,130,A,NONE,174,False,0,0,334
TRK-0406,ENGINEERING_TRACK,GZB,DER,30.3,31.52,UP,60kg 90UTS,19,346.3,75.3,72.4,78.4,82.0,79.34,AVERAGE,OBS,4,28.9,18.6,40.0,SAFE_RANGE,True,103.2,SATURATED,130,A,NONE,87,True,45,0,244
TRK-0407,ENGINEERING_TRACK,PHD,CNB,360.21,361.57,UP,60kg 90UTS,6,121.0,78.4,80.6,80.1,93.2,87.67,GOOD,CLEAR,0,40.4,22.7,40.0,SAFE_RANGE,True,107.9,FOULED,130,A,NONE,293,False,0,0,313
TRK-0408,ENGINEERING_TRACK,NDLS,GZB,21.08,22.67,DN,60kg 90UTS,3,58.0,88.2,85.9,85.0,87.5,87.22999999999999,GOOD,CLEAR,0,47.6,33.8,40.0,SAFE_RANGE,True,86.7,GOOD,130,A,NONE,117,False,0,0,344
TRK-0409,ENGINEERING_TRACK,FZD,ETW,270.46,272.15,UP,60kg 90UTS,20,563.9,58.6,57.8,62.6,62.5,61.260000000000005,AVERAGE,CLEAR,0,40.7,24.9,40.0,SAFE_RANGE,True,61.7,FOULED,160,A,TAMPING,237,False,0,0,190
TRK-0410,ENGINEERING_TRACK,GZB,DER,27.53,28.61,UP,60kg 90UTS,1,19.0,89.3,85.2,88.9,71.9,78.41000000000001,AVERAGE,CLEAR,0,54.3,40.3,40.0,SAFE_RANGE,True,75.6,GOOD,130,A,NONE,81,False,0,0,350
TRK-0411,ENGINEERING_TRACK,GZB,DER,26.95,28.8,UP,60kg 90UTS,18,451.2,41.8,68.1,66.9,44.2,48.38000000000001,POOR,OBS,1,35.7,20.4,40.0,SAFE_RANGE,True,162.4,FOULED,130,A,TAMPING,281,False,0,1,22
TRK-0412,ENGINEERING_TRACK,NDLS,GZB,21.53,23.19,DN,60kg 90UTS,17,398.0,68.0,67.5,71.0,71.4,70.29,AVERAGE,CLEAR,0,56.3,40.7,40.0,MODERATE_HEAT_EXPANSION,True,77.2,GOOD,130,A,MANUAL,251,False,0,0,321
TRK-0413,ENGINEERING_TRACK,FZD,ETW,251.94,253.65,UP,60kg 90UTS,14,247.5,68.9,77.9,55.3,65.7,66.52000000000001,AVERAGE,CLEAR,0,42.3,30.4,40.0,SAFE_RANGE,True,154.6,SATURATED,160,A,TAMPING,150,True,75,0,286
TRK-0414,ENGINEERING_TRACK,ALJN,TDL,145.55,147.11,UP,52kg 72UTS,19,483.6,70.3,73.1,58.1,50.6,57.540000000000006,AVERAGE,CLEAR,0,44.5,31.5,40.0,SAFE_RANGE,True,37.0,FOULED,160,A,TAMPING,166,False,0,0,272
TRK-0415,ENGINEERING_TRACK,FZD,ETW,252.81,253.54,DN,60kg 90UTS,9,288.9,54.4,75.9,78.2,57.7,60.910000000000004,AVERAGE,CLEAR,0,41.9,29.0,40.0,SAFE_RANGE,True,49.6,GOOD,160,A,MANUAL,353,False,0,0,240
TRK-0416,ENGINEERING_TRACK,FZD,ETW,281.87,282.99,DN,52kg 72UTS,6,134.4,78.9,80.2,91.7,75.4,78.21000000000001,AVERAGE,CLEAR,0,44.4,32.4,40.0,SAFE_RANGE,True,55.2,GOOD,160,A,NONE,181,False,0,0,333
TRK-0417,ENGINEERING_TRACK,FZD,ETW,280.45,282.23,UP,60kg 90UTS,24,470.3,57.1,61.3,57.2,51.3,54.05,AVERAGE,CLEAR,0,56.0,38.4,40.0,MODERATE_HEAT_EXPANSION,True,18.1,GOOD,160,A,BCM,265,False,0,0,255
TRK-0418,ENGINEERING_TRACK,FZD,ETW,284.17,285.87,UP,60kg 90UTS,6,136.7,58.9,74.7,77.1,86.9,79.10000000000001,AVERAGE,CLEAR,0,50.9,34.5,40.0,SAFE_RANGE,True,148.2,FOULED,160,A,NONE,246,False,0,0,321
TRK-0419,ENGINEERING_TRACK,FZD,ETW,232.52,233.41,DN,60kg 90UTS,3,81.5,71.9,69.9,81.6,82.1,78.78999999999999,AVERAGE,CLEAR,0,54.2,36.8,40.0,SAFE_RANGE,True,72.1,GOOD,160,A,NONE,340,False,0,0,305
TRK-0420,ENGINEERING_TRACK,PHD,CNB,380.49,382.44,UP,60kg 90UTS,25,785.1,40.9,40.7,54.7,35.5,39.019999999999996,POOR,OBS,4,41.0,29.4,40.0,SAFE_RANGE,True,118.2,SATURATED,130,A,TAMPING,270,True,60,1,5
TRK-0421,ENGINEERING_TRACK,KRJ,ALJN,84.58,85.98,UP,60kg 90UTS,20,367.8,62.3,91.6,71.3,50.2,58.870000000000005,AVERAGE,CLEAR,0,30.8,18.9,40.0,SAFE_RANGE,True,0.1,GOOD,130,A,TAMPING,85,False,0,0,287
TRK-0422,ENGINEERING_TRACK,GZB,DER,35.96,37.63,DN,60kg 90UTS,22,503.9,32.5,52.1,51.1,27.5,33.32,POOR,OBS,5,33.3,23.2,40.0,SAFE_RANGE,True,126.7,SATURATED,130,A,TAMPING,51,True,60,1,21
TRK-0423,ENGINEERING_TRACK,PHD,CNB,432.03,433.05,DN,60kg 90UTS,8,217.0,66.4,82.3,87.1,72.2,73.54,AVERAGE,OBS,1,40.5,23.1,40.0,SAFE_RANGE,True,103.5,SATURATED,130,A,TAMPING,138,True,45,0,235
TRK-0424,ENGINEERING_TRACK,FZD,ETW,263.46,264.8,DN,60kg 90UTS,11,373.3,77.1,63.6,41.6,45.2,53.06,AVERAGE,CLEAR,0,56.6,38.9,40.0,MODERATE_HEAT_EXPANSION,True,157.7,FOULED,160,A,TAMPING,299,False,0,0,249
TRK-0425,ENGINEERING_TRACK,ALJN,TDL,184.45,186.4,DN,60kg 90UTS,25,496.6,46.6,36.9,57.1,54.7,51.540000000000006,AVERAGE,CLEAR,0,43.0,26.8,40.0,SAFE_RANGE,True,122.7,SATURATED,160,A,CSM,305,True,30,0,196
TRK-0426,ENGINEERING_TRACK,ETW,PHD,307.39,307.99,UP,60kg 90UTS,22,638.5,41.5,76.8,45.1,50.6,50.85,AVERAGE,OBS,3,41.5,28.7,40.0,SAFE_RANGE,True,96.4,GOOD,160,A,TAMPING,139,False,0,1,25
TRK-0427,ENGINEERING_TRACK,KRJ,ALJN,96.5,97.6,DN,60kg 90UTS,3,78.3,66.9,85.9,78.2,73.4,73.83000000000001,AVERAGE,CLEAR,0,35.1,22.6,40.0,SAFE_RANGE,True,39.3,GOOD,130,A,MANUAL,298,False,0,0,312
TRK-0428,ENGINEERING_TRACK,ALJN,TDL,145.07,146.69,UP,60kg 90UTS,16,475.9,42.2,60.1,72.0,47.6,50.21,AVERAGE,OBS,2,54.1,37.1,40.0,SAFE_RANGE,True,37.2,GOOD,160,A,BCM,108,False,0,0,230
TRK-0429,ENGINEERING_TRACK,KRJ,ALJN,122.31,123.34,UP,60kg 90UTS,4,133.6,70.8,84.4,73.4,83.5,80.03999999999999,GOOD,CLEAR,0,50.9,35.6,40.0,SAFE_RANGE,True,110.5,SATURATED,130,A,NONE,282,True,30,0,263
TRK-0430,ENGINEERING_TRACK,ETW,PHD,321.42,322.39,DN,60kg 90UTS,16,298.5,68.1,72.8,83.4,72.0,72.44,AVERAGE,CLEAR,0,52.0,37.9,40.0,SAFE_RANGE,True,71.6,GOOD,160,A,TAMPING,300,False,0,0,312
TRK-0431,ENGINEERING_TRACK,DER,KRJ,39.44,41.14,DN,60kg 90UTS,18,281.7,65.9,61.1,66.1,59.6,61.660000000000004,AVERAGE,CLEAR,0,43.9,27.0,40.0,SAFE_RANGE,True,139.7,SATURATED,130,A,TAMPING,239,True,30,0,207
TRK-0432,ENGINEERING_TRACK,PHD,CNB,394.73,396.26,UP,60kg 90UTS,22,422.7,50.8,65.8,43.4,51.4,51.919999999999995,AVERAGE,OBS,5,33.5,20.6,40.0,SAFE_RANGE,True,155.1,SATURATED,130,A,TAMPING,100,True,60,1,28
TRK-0433,ENGINEERING_TRACK,KRJ,ALJN,95.66,97.6,DN,60kg 90UTS,12,224.1,66.2,77.6,78.1,49.0,58.21,AVERAGE,CLEAR,0,42.4,29.0,40.0,SAFE_RANGE,True,135.4,SATURATED,130,A,TAMPING,191,True,75,0,216
TRK-0434,ENGINEERING_TRACK,ALJN,TDL,165.71,167.07,UP,60kg 90UTS,4,117.7,56.3,97.8,80.8,80.6,77.47999999999999,AVERAGE,CLEAR,0,53.3,38.9,40.0,SAFE_RANGE,True,154.1,FOULED,160,A,NONE,105,False,0,0,346
TRK-0435,ENGINEERING_TRACK,DER,KRJ,73.0,74.61,DN,60kg 90UTS,1,18.5,86.3,77.9,82.4,79.2,80.81,GOOD,CLEAR,0,49.0,31.0,40.0,SAFE_RANGE,True,152.9,SATURATED,130,A,NONE,269,True,60,0,265
TRK-0436,ENGINEERING_TRACK,ETW,PHD,317.5,318.84,UP,60kg 90UTS,13,220.7,64.9,77.6,71.3,78.1,74.72999999999999,AVERAGE,CLEAR,0,33.9,22.2,40.0,SAFE_RANGE,True,45.8,GOOD,160,A,TAMPING,327,False,0,0,307
TRK-0437,ENGINEERING_TRACK,GZB,DER,29.95,30.95,DN,52kg 72UTS,12,314.5,57.6,66.4,83.9,65.4,65.79,AVERAGE,CLEAR,0,54.3,42.2,40.0,SAFE_RANGE,True,3.6,GOOD,130,A,TAMPING,67,False,0,0,353
TRK-0438,ENGINEERING_TRACK,TDL,FZD,222.88,224.82,UP,60kg 90UTS,19,503.8,52.3,58.6,59.7,52.9,54.029999999999994,AVERAGE,OBS,5,38.7,22.5,40.0,SAFE_RANGE,True,63.9,FOULED,160,A,CSM,349,False,0,1,29
TRK-0439,ENGINEERING_TRACK,PHD,CNB,396.97,398.57,UP,60kg 90UTS,13,354.6,52.5,75.1,76.3,75.9,71.17999999999999,AVERAGE,OBS,1,47.8,30.1,40.0,SAFE_RANGE,True,156.3,FOULED,130,A,TAMPING,332,False,0,0,254
TRK-0440,ENGINEERING_TRACK,TDL,FZD,215.75,217.17,DN,60kg 90UTS,3,49.7,65.3,80.9,95.1,77.9,77.4,AVERAGE,OBS,1,39.4,26.9,40.0,SAFE_RANGE,True,117.5,FOULED,160,A,NONE,141,False,0,0,287
TRK-0441,ENGINEERING_TRACK,FZD,ETW,246.07,247.24,DN,60kg 90UTS,24,641.7,34.0,53.0,54.6,48.8,46.839999999999996,POOR,OBS,4,40.3,28.8,40.0,SAFE_RANGE,True,4.2,GOOD,160,A,BCM,125,False,0,1,16
TRK-0442,ENGINEERING_TRACK,ALJN,TDL,203.41,204.96,UP,60kg 90UTS,7,128.4,84.7,88.0,89.4,78.7,81.9,GOOD,CLEAR,0,31.2,20.7,40.0,SAFE_RANGE,True,158.2,SATURATED,160,A,NONE,285,True,30,0,262
TRK-0443,ENGINEERING_TRACK,NDLS,GZB,18.5,19.79,UP,60kg 90UTS,4,81.0,70.1,100.0,92.7,78.0,80.09,GOOD,OBS,1,37.2,22.0,40.0,SAFE_RANGE,True,159.4,SATURATED,130,A,NONE,163,True,45,0,231
TRK-0444,ENGINEERING_TRACK,KRJ,ALJN,117.67,118.83,UP,60kg 90UTS,5,127.7,65.4,89.2,78.5,72.1,73.10999999999999,AVERAGE,CLEAR,0,32.7,22.4,40.0,SAFE_RANGE,True,64.2,GOOD,130,A,TAMPING,171,False,0,0,335
TRK-0445,ENGINEERING_TRACK,ETW,PHD,326.7,328.51,DN,60kg 90UTS,18,430.1,59.9,55.1,50.3,58.6,57.67999999999999,AVERAGE,CLEAR,0,58.8,43.2,40.0,MODERATE_HEAT_EXPANSION,True,31.9,GOOD,160,A,TAMPING,310,False,0,0,247
TRK-0446,ENGINEERING_TRACK,ETW,PHD,335.71,337.16,DN,60kg 90UTS,17,472.5,62.6,59.1,72.5,44.5,52.379999999999995,AVERAGE,OBS,5,38.9,26.1,40.0,SAFE_RANGE,True,97.1,FOULED,160,A,TAMPING,50,False,0,0,240
TRK-0447,ENGINEERING_TRACK,ETW,PHD,317.93,319.05,UP,60kg 90UTS,10,152.1,82.2,81.3,67.9,65.8,70.84,AVERAGE,CLEAR,0,47.7,31.6,40.0,SAFE_RANGE,True,24.5,GOOD,160,A,MANUAL,151,False,0,0,338
TRK-0448,ENGINEERING_TRACK,ETW,PHD,330.43,331.96,DN,60kg 90UTS,25,613.5,46.8,40.9,46.8,43.0,43.93,POOR,IMR,1,54.3,37.9,40.0,SAFE_RANGE,True,107.5,FOULED,160,A,CSM,8,True,60,1,4
TRK-0449,ENGINEERING_TRACK,KRJ,ALJN,102.35,103.69,DN,60kg 90UTS,8,146.1,79.5,99.6,67.5,81.6,81.57000000000001,GOOD,OBS,1,50.3,37.2,40.0,SAFE_RANGE,True,68.1,GOOD,130,A,NONE,139,False,0,0,288
TRK-0450,ENGINEERING_TRACK,GZB,DER,29.64,30.5,DN,60kg 90UTS,10,279.7,65.7,74.8,70.2,65.0,66.64,AVERAGE,CLEAR,0,44.0,31.8,40.0,SAFE_RANGE,True,33.8,GOOD,130,A,TAMPING,40,False,0,0,358
TRK-0451,ENGINEERING_TRACK,DER,KRJ,43.15,43.82,DN,60kg 90UTS,20,481.1,58.5,44.2,65.8,36.8,44.779999999999994,POOR,OBS,5,43.4,30.8,40.0,SAFE_RANGE,True,27.4,FOULED,130,A,TAMPING,278,True,30,1,23
TRK-0452,ENGINEERING_TRACK,DER,KRJ,80.75,81.67,UP,60kg 90UTS,23,546.7,35.7,39.4,53.4,58.1,51.28000000000001,AVERAGE,CLEAR,0,28.9,18.2,40.0,SAFE_RANGE,True,2.7,GOOD,130,A,BCM,116,False,0,0,211
TRK-0453,ENGINEERING_TRACK,TDL,FZD,215.72,217.4,DN,60kg 90UTS,12,291.3,61.1,75.1,82.6,61.0,64.59,AVERAGE,CLEAR,0,51.2,38.6,40.0,SAFE_RANGE,True,151.8,FOULED,160,A,TAMPING,79,False,0,0,288
TRK-0454,ENGINEERING_TRACK,NDLS,GZB,6.4,7.49,DN,60kg 90UTS,6,113.1,79.4,85.3,79.3,78.4,79.38000000000001,AVERAGE,CLEAR,0,56.4,39.9,40.0,MODERATE_HEAT_EXPANSION,True,149.1,FOULED,130,A,NONE,67,False,0,0,353
TRK-0455,ENGINEERING_TRACK,KRJ,ALJN,101.09,103.05,UP,60kg 90UTS,24,837.4,46.6,50.5,68.8,49.0,50.65,AVERAGE,CLEAR,0,39.1,23.2,40.0,SAFE_RANGE,True,16.9,FOULED,130,A,CSM,345,False,0,1,27
TRK-0456,ENGINEERING_TRACK,KRJ,ALJN,105.22,106.74,DN,60kg 90UTS,11,199.9,73.5,80.2,76.6,65.7,69.8,AVERAGE,CLEAR,0,52.9,36.9,40.0,SAFE_RANGE,True,98.9,GOOD,130,A,TAMPING,67,False,0,0,353
TRK-0457,ENGINEERING_TRACK,ALJN,TDL,168.05,169.0,DN,60kg 90UTS,2,64.5,85.0,95.9,75.3,74.4,78.76,AVERAGE,CLEAR,0,34.6,23.7,40.0,SAFE_RANGE,True,113.9,FOULED,160,A,NONE,171,False,0,0,335
TRK-0458,ENGINEERING_TRACK,NDLS,GZB,4.02,4.93,UP,60kg 90UTS,13,400.2,69.9,75.5,65.3,51.2,58.78000000000001,AVERAGE,CLEAR,0,28.5,18.2,40.0,SAFE_RANGE,True,141.0,FOULED,130,A,MANUAL,248,False,0,0,258
TRK-0459,ENGINEERING_TRACK,DER,KRJ,53.71,54.34,UP,60kg 90UTS,16,269.2,55.1,68.0,75.5,77.3,71.75,AVERAGE,CLEAR,0,51.5,34.1,40.0,SAFE_RANGE,True,179.5,SATURATED,130,A,MANUAL,325,True,30,0,255
TRK-0460,ENGINEERING_TRACK,NDLS,GZB,8.53,9.26,UP,52kg 72UTS,5,123.8,80.3,77.6,93.7,91.6,88.14999999999999,GOOD,CLEAR,0,40.7,26.2,40.0,SAFE_RANGE,True,116.0,SATURATED,130,A,NONE,182,True,75,0,280
TRK-0461,ENGINEERING_TRACK,KRJ,ALJN,84.0,85.07,UP,60kg 90UTS,9,296.8,57.9,87.4,78.9,70.8,70.69,AVERAGE,CLEAR,0,44.1,30.6,40.0,SAFE_RANGE,True,53.0,GOOD,130,A,MANUAL,255,False,0,0,320
TRK-0462,ENGINEERING_TRACK,KRJ,ALJN,109.63,110.95,DN,60kg 90UTS,24,584.8,43.7,62.6,61.7,42.9,46.91,POOR,CLEAR,0,55.4,40.6,40.0,MODERATE_HEAT_EXPANSION,True,154.9,SATURATED,130,A,BCM,87,True,30,1,17
TRK-0463,ENGINEERING_TRACK,PHD,CNB,369.71,370.65,DN,60kg 90UTS,18,402.2,64.9,44.9,64.7,57.0,58.14000000000001,AVERAGE,CLEAR,0,33.1,18.0,40.0,SAFE_RANGE,True,68.2,GOOD,130,A,MANUAL,99,False,0,0,284
TRK-0464,ENGINEERING_TRACK,NDLS,GZB,14.87,15.92,UP,52kg 72UTS,11,323.6,78.5,60.6,81.6,51.6,60.879999999999995,AVERAGE,CLEAR,0,49.4,35.1,40.0,SAFE_RANGE,True,69.7,GOOD,130,A,MANUAL,273,False,0,0,254
TRK-0465,ENGINEERING_TRACK,ETW,PHD,343.12,343.85,DN,60kg 90UTS,11,255.2,60.9,80.4,88.3,78.8,76.33,AVERAGE,CLEAR,0,37.2,26.4,40.0,SAFE_RANGE,True,118.6,GOOD,160,A,NONE,27,False,0,0,360
TRK-0466,ENGINEERING_TRACK,DER,KRJ,45.04,45.59,UP,52kg 72UTS,16,301.3,69.3,57.4,66.7,54.6,59.029999999999994,AVERAGE,CLEAR,0,33.9,18.8,40.0,SAFE_RANGE,True,69.9,GOOD,130,A,TAMPING,255,False,0,0,257
TRK-0467,ENGINEERING_TRACK,PHD,CNB,408.17,409.56,UP,60kg 90UTS,12,233.0,66.5,61.1,79.5,72.2,70.68,AVERAGE,CLEAR,0,46.8,36.7,40.0,SAFE_RANGE,True,165.8,FOULED,130,A,TAMPING,340,False,0,0,305
TRK-0468,ENGINEERING_TRACK,ETW,PHD,352.06,353.81,DN,60kg 90UTS,21,340.5,72.8,83.0,66.3,56.0,63.089999999999996,AVERAGE,CLEAR,0,50.0,32.5,40.0,SAFE_RANGE,True,74.9,GOOD,160,A,MANUAL,193,False,0,0,268
TRK-0469,ENGINEERING_TRACK,NDLS,GZB,19.77,20.67,UP,52kg 72UTS,24,393.8,55.0,58.0,62.3,57.4,57.470000000000006,AVERAGE,CLEAR,0,43.5,25.9,40.0,SAFE_RANGE,True,172.9,SATURATED,130,A,TAMPING,54,True,30,0,240
TRK-0470,ENGINEERING_TRACK,KRJ,ALJN,107.99,108.77,UP,60kg 90UTS,19,522.6,48.3,55.2,54.1,59.5,56.29,AVERAGE,CLEAR,0,38.7,22.7,40.0,SAFE_RANGE,True,74.7,FOULED,130,A,TAMPING,59,False,0,0,291
TRK-0471,ENGINEERING_TRACK,TDL,FZD,219.79,221.34,DN,52kg 72UTS,4,73.3,62.8,86.8,77.6,90.2,83.12,GOOD,OBS,1,35.9,22.7,40.0,SAFE_RANGE,True,60.8,GOOD,160,A,NONE,85,False,0,0,297
TRK-0472,ENGINEERING_TRACK,PHD,CNB,438.87,440.03,DN,60kg 90UTS,11,286.0,59.6,70.6,83.0,63.3,65.25999999999999,AVERAGE,CLEAR,0,60.7,43.9,40.0,HIGH_BUCKLING_RISK,False,74.2,GOOD,130,A,TAMPING,329,False,0,0,307
TRK-0473,ENGINEERING_TRACK,FZD,ETW,287.14,288.13,UP,60kg 90UTS,19,492.3,51.1,47.9,68.0,47.8,50.489999999999995,AVERAGE,CLEAR,0,42.2,27.8,40.0,SAFE_RANGE,True,134.0,FOULED,160,A,TAMPING,189,False,0,0,268
TRK-0474,ENGINEERING_TRACK,ETW,PHD,325.61,326.71,UP,60kg 90UTS,10,269.2,38.0,67.2,66.0,50.8,51.4,AVERAGE,CLEAR,0,49.4,31.5,40.0,SAFE_RANGE,True,54.3,GOOD,160,A,CSM,158,False,0,0,274
TRK-0475,ENGINEERING_TRACK,KRJ,ALJN,93.1,94.07,DN,60kg 90UTS,18,454.1,60.8,66.4,62.1,52.5,56.510000000000005,AVERAGE,CLEAR,0,47.4,32.8,40.0,SAFE_RANGE,True,17.0,GOOD,130,A,TAMPING,240,False,0,0,260
TRK-0476,ENGINEERING_TRACK,TDL,FZD,211.5,212.4,UP,60kg 90UTS,8,161.0,89.9,69.2,84.8,63.4,71.42,AVERAGE,CLEAR,0,40.4,25.8,40.0,SAFE_RANGE,True,102.4,SATURATED,160,A,MANUAL,116,True,30,0,292
TRK-0477,ENGINEERING_TRACK,TDL,FZD,221.69,222.45,UP,60kg 90UTS,20,556.9,43.2,38.4,63.6,35.6,40.2,POOR,IMR,1,51.6,37.0,40.0,SAFE_RANGE,True,14.1,FOULED,160,A,TAMPING,33,True,60,1,4
